Hour,Temperature,Energy
1963,19.063234232502715,1000
1964,18.96277664167494,1000
1965,18.748535228591518,1000
1966,18.61855359205961,1000
1967,18.499189315611268,1000
1968,18.401856347586328,1000
1969,18.368867756952934,1000
1970,18.329526914839043,1000
1971,18.29177238932666,1000
1972,18.254707809177184,1000
1973,18.25550247479693,1000
1974,18.23391949272979,1000
1975,18.335987419521633,1000
1976,18.350780722513328,1000
1977,18.595254383587836,1000
1978,18.903447429492424,1000
1979,18.95355976150543,1000
1980,19.15082417798171,1000
1981,19.330139720407242,1000
1982,19.229296025404555,1000
1983,19.08168970986708,1000
1984,19.03585883163324,1000
1985,18.837270254847972,1000
1986,18.575218131255383,1000
1987,18.2380210969191,1000
1988,18.062743079385275,1000
1989,17.94282270438457,1000
1990,17.830208133950975,1000
1991,17.767789577400848,1000
1992,17.692497943698722,1000
1993,17.469861818212994,1000
1994,17.376307517970616,1000
1995,17.324050231622525,1000
1996,17.307635254282406,1000
1997,17.324708510878825,1000
1998,17.322103253649455,1000
1999,22.134745074215644,2000
2000,22.20097803533005,2000
2001,22.200814248898578,2000
2002,22.263653671360743,2000
2003,22.752457299044842,2000
2004,23.127679034594273,2000
2005,22.872394068337137,2000
2006,23.504904560346983,2000
2007,23.64747310215825,2000
2008,23.4415395363408,2000
2009,23.030053265902424,2000
2010,23.023931582660232,2000
2011,22.203028403853168,2000
2012,22.201507502732,2000
2013,19.854702022668867,1000
2014,19.085514319125974,1000
2015,18.65854267872297,1000
2016,18.293497630977274,1000
2017,18.07911599453675,1000
2018,17.858656761271977,1000
2019,17.649735267523873,1000
2020,17.5502324195062,1000
2021,17.470655558770588,1000
2022,17.399584969095184,1000
2023,22.19195554985811,2000
2024,22.19845908457138,2000
2025,22.200233938641823,2000
2026,22.977233497620567,2000
2027,23.865978463801362,2000
2028,23.899195302408547,2000
2029,23.899436180028594,2000
2030,23.89933124385454,2000
2031,23.89922297614527,2000
2032,23.89906212438373,2000
2033,23.899059824855186,2000
2034,23.899105971781843,2000
2035,22.493036994919866,2000
2036,22.19992268811269,2000
2037,21.224865865751617,1000
2038,20.61749796067155,1000
2039,20.223897829882738,1000
2040,20.05193898641598,1000
2041,19.79805716203076,1000
2042,19.603203820808382,1000
2043,19.540979164098356,1000
2044,19.486571855685515,1000
2045,19.478293814823708,1000
2046,19.37462648666048,1000
2047,22.199547520795242,2000
2048,22.198834296725085,2000
2049,22.19975927023923,2000
2050,23.016744173402028,2000
2051,23.686693288060077,2000
2052,23.89901497990407,2000
2053,23.899079195053098,2000
2054,23.899232359391227,2000
2055,23.89913569532566,2000
2056,23.899095217323797,2000
2057,23.89891315305423,2000
2058,23.898849509730365,2000
2059,22.512643152243623,2000
2060,22.202441854897934,2000
2061,21.297907467465333,1000
2062,20.674438385389188,1000
2063,20.228043649120206,1000
2064,19.99009098180527,1000
2065,19.84627115585121,1000
2066,19.679655959674147,1000
2067,19.644549252975985,1000
2068,19.219196348264227,1000
2069,18.97178580759336,1000
2070,18.74805489745145,1000
2071,22.202358530782643,2000
2072,22.20003984734815,2000
2073,22.20220339782749,2000
2074,22.457807470161434,2000
2075,22.932284373096792,2000
2076,22.954485073347062,2000
2077,22.468279613356387,2000
2078,22.77905741328717,2000
2079,22.807164577409303,2000
2080,22.827925742873653,2000
2081,22.385285342667004,2000
2082,22.216914215405215,2000
2083,22.20302194836704,2000
2084,22.201707356019874,2000
2085,20.203861544052337,1000
2086,19.681286869488325,1000
2087,19.369189285960225,1000
2088,19.18865719812797,1000
2089,19.092628672733127,1000
2090,18.969985697007974,1000
2091,18.856081727125883,1000
2092,18.72114146492064,1000
2093,18.633121974978103,1000
2094,18.518312159512323,1000
2095,22.204457848661413,2000
2096,22.200379965502243,2000
2097,22.200364935927283,2000
2098,22.951331680174903,2000
2099,23.649755657008654,2000
2100,23.894287306211922,2000
2101,23.70630343406753,2000
2102,23.898984257321814,2000
2103,23.899261048274475,2000
2104,23.43618185277354,2000
2105,22.67172536400375,2000
2106,22.262526592155037,2000
2107,22.201537250446524,2000
2108,22.20276741693841,2000
2109,19.72115434971175,1000
2110,18.96118641222892,1000
2111,18.529374902363845,1000
2112,18.153895424155017,1000
2113,18.136125090407564,1000
2114,17.992978791955387,1000
2115,17.858231199015307,1000
2116,17.675682667076764,1000
2117,17.57464750719516,1000
2118,17.55520142852304,1000
2119,17.62434475145871,1000
2120,17.857170941478696,1000
2121,18.102102240555652,1000
2122,18.330515174503446,1000
2123,18.56042148048729,1000
2124,18.801821898524466,1000
2125,18.883265725981015,1000
2126,18.944747399038313,1000
2127,18.89390647303582,1000
2128,18.716555867305363,1000
2129,18.615633926837063,1000
2130,18.485829687371496,1000
2131,18.18742538427954,1000
2132,17.967361845265586,1000
2133,17.817538102996085,1000
2134,17.756968889995854,1000
2135,17.688468557723386,1000
2136,17.627851645654076,1000
2137,17.548015777274674,1000
2138,17.47611583494605,1000
2139,17.429564621837514,1000
2140,17.366304737825928,1000
2141,17.417222726669365,1000
2142,17.45319353543405,1000
2143,17.616449346465135,1000
2144,17.874995133926408,1000
2145,18.180886488211133,1000
2146,18.621809050952596,1000
2147,18.980935713594093,1000
2148,19.307096733579158,1000
2149,19.233591820421633,1000
2150,19.111051913915027,1000
2151,19.03139014431781,1000
2152,18.754115146635762,1000
2153,18.320754770753886,1000
2154,18.010659274886223,1000
2155,17.687056358229505,1000
2156,17.560494663510422,1000
2157,17.40204303193066,1000
2158,17.31313217153299,1000
2159,17.25634631621537,1000
2160,17.222394743903113,1000
2161,17.351716708478243,1000
2162,17.3614478438907,1000
2163,17.354383731305415,1000
2164,17.33502359646407,1000
2165,17.302331048525655,1000
2166,17.308519728579814,1000
2167,22.1349935973306,2000
2168,22.201314458725243,2000
2169,22.20061132918378,2000
2170,22.578847002329432,2000
2171,22.901542360080683,2000
2172,22.723273538338113,2000
2173,22.200520430386362,2000
2174,22.311874601632123,2000
2175,22.208660805844744,2000
2176,22.201229052101414,2000
2177,22.202747321206687,2000
2178,22.20296616034665,2000
2179,22.202359699412412,2000
2180,22.20167076709867,2000
2181,19.647590492563296,1000
2182,19.021882146831402,1000
2183,18.673405176389554,1000
2184,18.451136778784644,1000
2185,18.29115991682887,1000
2186,18.178658101349765,1000
2187,18.094021958171272,1000
2188,18.02660851447528,1000
2189,18.00107877034524,1000
2190,18.018027629830268,1000
2191,22.200020741889862,2000
2192,22.20103411439539,2000
2193,22.19990108474647,2000
2194,22.367099477100584,2000
2195,22.769312061411245,2000
2196,22.62564684410108,2000
2197,22.262067087476854,2000
2198,22.625149094878793,2000
2199,22.69125265137913,2000
2200,22.37115789869005,2000
2201,22.201252860084285,2000
2202,22.202311147765027,2000
2203,22.202447283435337,2000
2204,22.202671058074454,2000
2205,19.83167487446635,1000
2206,19.16439869413599,1000
2207,18.800987949191516,1000
2208,18.528798691480322,1000
2209,18.273767417422647,1000
2210,18.089035642738335,1000
2211,17.934297540481353,1000
2212,17.812744990231565,1000
2213,17.720592356216695,1000
2214,17.70303560586229,1000
2215,22.19756336304004,2000
2216,22.19964510029879,2000
2217,22.20126984027171,2000
2218,22.20004407984962,2000
2219,22.25877765217973,2000
2220,22.232540624466022,2000
2221,22.201156645100376,2000
2222,22.980609127366918,2000
2223,23.886263983231174,2000
2224,23.898459883834366,2000
2225,23.898745992211285,2000
2226,23.268941252096006,2000
2227,22.20248389033496,2000
2228,22.20152710425623,2000
2229,19.96810468590072,1000
2230,19.22818489218558,1000
2231,18.76817198785283,1000
2232,18.464656474370283,1000
2233,18.236623733761334,1000
2234,18.060636583402374,1000
2235,17.91679077467096,1000
2236,17.783604042183054,1000
2237,17.682092361357473,1000
2238,17.66525168669144,1000
2239,22.198594339943508,2000
2240,22.202653404279427,2000
2241,22.200843006426844,2000
2242,22.365747813679768,2000
2243,22.485469876378932,2000
2244,22.261550884035756,2000
2245,22.200721566913174,2000
2246,22.20009837320829,2000
2247,22.20125579614452,2000
2248,22.20141962141132,2000
2249,22.201106077898345,2000
2250,22.201911102984887,2000
2251,22.20246205280126,2000
2252,22.203164351262775,2000
2253,19.625381129052805,1000
2254,18.912985870134527,1000
2255,18.517013161222167,1000
2256,18.148401656415082,1000
2257,17.90435189593781,1000
2258,17.683679132556914,1000
2259,17.534125422537866,1000
2260,17.452986678826594,1000
2261,17.346539237030125,1000
2262,17.326390105263815,1000
2263,22.11682195819448,2000
2264,22.201049801914913,2000
2265,22.201240174797153,2000
2266,22.401085751219732,2000
2267,22.704880189436125,2000
2268,22.67118203605976,2000
2269,22.24757057927522,2000
2270,22.466868665174037,2000
2271,22.50447905067215,2000
2272,22.53078311972986,2000
2273,22.19979946908426,2000
2274,22.26966690620896,2000
2275,22.202975455001187,2000
2276,22.203558411706247,2000
2277,19.746012717515494,1000
2278,19.04987586398483,1000
2279,18.64021670833629,1000
2280,18.311603119058333,1000
2281,18.252671441601954,1000
2282,18.100299310355542,1000
2283,17.976532097644213,1000
2284,17.87349985481384,1000
2285,17.773332654888378,1000
2286,17.760046464423283,1000
2287,18.091348673175588,1000
2288,18.60715874051866,1000
2289,19.176838673190186,1000
2290,19.765257179156407,1000
2291,20.347973071126066,1000
2292,20.782899828501932,1000
2293,21.153887967805034,1000
2294,21.681645982937262,2000
2295,22.51475961847134,2000
2296,23.05474850042936,2000
2297,22.954428275914786,2000
2298,22.134784343673182,2000
2299,20.55139289799316,1000
2300,19.73630998798595,1000
2301,19.249804766280842,1000
2302,18.966870118256242,1000
2303,18.799132386198742,1000
2304,18.640677929670733,1000
2305,18.5347003039472,1000
2306,18.46076704940655,1000
2307,18.39982365010894,1000
2308,18.344718724010782,1000
2309,18.293274737106955,1000
2310,18.30410308165851,1000
2311,18.363471475344245,1000
2312,18.25945066742868,1000
2313,18.122318270859157,1000
2314,18.127854040992347,1000
2315,18.183643219602107,1000
2316,18.30443786371201,1000
2317,18.679147643622837,1000
2318,18.89448150833891,1000
2319,19.03186526056425,1000
2320,19.12657910959114,1000
2321,19.096629852154273,1000
2322,19.074811501717267,1000
2323,19.00264586568788,1000
2324,18.984475385254417,1000
2325,18.988900329496,1000
2326,18.99338576120661,1000
2327,19.014581429018236,1000
2328,19.034511604200304,1000
2329,18.855937693684734,1000
2330,18.810785627518023,1000
2331,18.791392300324507,1000
2332,18.777347816290124,1000
2333,18.754351379732476,1000
2334,18.755691191420638,1000
2335,22.196076707632365,2000
2336,22.195740685259604,2000
2337,22.19943949017343,2000
2338,22.247053245129297,2000
2339,22.433001343800143,2000
2340,22.32800237239181,2000
2341,22.200211199245082,2000
2342,22.33842914238564,2000
2343,22.772065339429307,2000
2344,22.7226422279014,2000
2345,22.29567260078055,2000
2346,22.253614601592698,2000
2347,22.202969553140495,2000
2348,22.203234376936763,2000
2349,20.160885769150294,1000
2350,19.569252764516328,1000
2351,19.417946167300887,1000
2352,19.05290431608012,1000
2353,18.99230795503573,1000
2354,18.933614194307616,1000
2355,18.845379071303288,1000
2356,18.776259165909106,1000
2357,18.701997315486697,1000
2358,18.704463759786382,1000
2359,22.206374523078434,2000
2360,22.200099775513138,2000
2361,22.20138561952214,2000
2362,22.20059217028212,2000
2363,22.39560945831803,2000
2364,22.46247183343016,2000
2365,22.55666601904439,2000
2366,23.753787670611963,2000
2367,23.89869990957323,2000
2368,23.898356197417364,2000
2369,23.898241172518308,2000
2370,23.898572610781677,2000
2371,22.201367760493874,2000
2372,22.201242120665793,2000
2373,20.253281817585354,1000
2374,19.552148391532302,1000
2375,19.11792125654022,1000
2376,18.79913122407455,1000
2377,18.56054397192679,1000
2378,18.398542678042027,1000
2379,18.257742456596638,1000
2380,18.14603448507002,1000
2381,18.057903210592286,1000
2382,18.083033862261708,1000
2383,22.198894601828712,2000
2384,22.198917904982544,2000
2385,22.199988298873905,2000
2386,23.382082721472603,2000
2387,23.898943766106356,2000
2388,23.89845767815155,2000
2389,23.898623738764304,2000
2390,23.898294833630153,2000
2391,23.898228266933874,2000
2392,23.898267735474814,2000
2393,23.89834906318505,2000
2394,23.898493248989528,2000
2395,22.629327702733725,2000
2396,22.201079732111243,2000
2397,21.14783286809293,1000
2398,20.467071920538636,1000
2399,20.09138800719324,1000
2400,19.84775011418621,1000
2401,19.685767609477193,1000
2402,19.575024388152556,1000
2403,19.44958468047847,1000
2404,19.36692418825161,1000
2405,19.308330553408982,1000
2406,19.300159243142698,1000
2407,22.199471164368013,2000
2408,22.20084977955744,2000
2409,22.582121835314585,2000
2410,23.898130429827706,2000
2411,23.898344252302124,2000
2412,23.898560142173753,2000
2413,23.898922222949647,2000
2414,23.89870211085268,2000
2415,23.89835989898651,2000
2416,23.898412526206076,2000
2417,23.898218089788408,2000
2418,23.898226362183905,2000
2419,23.231027504416943,2000
2420,22.19983698027467,2000
2421,22.04396074511376,2000
2422,21.49499395100669,1000
2423,21.120895262709844,1000
2424,20.847690141084662,1000
2425,20.666623199751335,1000
2426,20.56930470058924,1000
2427,20.465421570645344,1000
2428,20.32406575333962,1000
2429,20.223140647608894,1000
2430,20.178207087955485,1000
2431,22.198258830937732,2000
2432,22.198216266089354,2000
2433,22.365182278661297,2000
2434,23.468728494345907,2000
2435,23.884146274489908,2000
2436,23.848663839139014,2000
2437,23.252542062835346,2000
2438,23.48201407876156,2000
2439,23.515678866218455,2000
2440,23.283386536961203,2000
2441,22.72749631823191,2000
2442,22.417551276493136,2000
2443,22.203962347133682,2000
2444,22.202871933448087,2000
2445,20.433607836964498,1000
2446,19.89098688155096,1000
2447,19.61274914240575,1000
2448,19.39344880105159,1000
2449,19.367805796073792,1000
2450,19.259983402579376,1000
2451,19.170216635440703,1000
2452,19.046865653751006,1000
2453,18.99341917788097,1000
2454,19.065096632936292,1000
2455,19.41500301605121,1000
2456,19.927995050588226,1000
2457,20.544381973808818,1000
2458,21.295823287073823,1000
2459,21.87897181537776,2000
2460,22.526309669618872,2000
2461,22.912969506953814,2000
2462,23.30159966973244,2000
2463,23.725321728687696,2000
2464,23.839825873676688,2000
2465,23.32011177832881,2000
2466,22.354032318360005,2000
2467,21.42665178210671,1000
2468,20.77403896783684,1000
2469,20.33303358846984,1000
2470,20.046721098659734,1000
2471,19.823405241462897,1000
2472,19.62813697683364,1000
2473,19.45830126604394,1000
2474,19.288604600239562,1000
2475,19.198227678354606,1000
2476,19.15711367936805,1000
2477,19.10922842756183,1000
2478,19.095235764783858,1000
2479,19.551473619076752,1000
2480,20.213347071245764,1000
2481,21.083596826691178,1000
2482,21.944488168939568,2000
2483,22.752719911823284,2000
2484,23.43048333453389,2000
2485,23.916747904527405,2000
2486,24.321016583597462,2000
2487,24.79987850570531,2000
2488,25.052912565255856,2000
2489,24.980213323721053,2000
2490,24.245129969052506,2000
2491,23.32274750894082,2000
2492,22.751837302132323,2000
2493,22.31564858854118,2000
2494,21.98542407970965,2000
2495,21.723888044868655,2000
2496,21.542092795084073,2000
2497,21.101267186163586,1000
2498,20.87775653086497,1000
2499,20.665711236096048,1000
2500,20.485814269124063,1000
2501,20.30792114127672,1000
2502,20.319024356197158,1000
2503,22.199788161899193,2000
2504,22.19991662029347,2000
2505,23.39844100311479,2000
2506,23.898241795055654,2000
2507,23.898029694827528,2000
2508,23.898453817914284,2000
2509,23.899117586058924,2000
2510,23.89866456501056,2000
2511,23.898276969090567,2000
2512,23.89826628618952,2000
2513,23.898427405148308,2000
2514,23.898586885755613,2000
2515,23.82894076947054,2000
2516,22.500667900375685,2000
2517,22.98494926978478,2000
2518,22.478443877963755,2000
2519,22.130560868926963,2000
2520,21.853268237587827,2000
2521,21.62461739216575,2000
2522,21.395504745435765,1000
2523,21.195802353289633,1000
2524,21.053642693184486,1000
2525,20.928761964070723,1000
2526,20.86591621685823,1000
2527,22.200706016604016,2000
2528,22.20008631611497,2000
2529,23.60807867736569,2000
2530,23.898130508148373,2000
2531,23.89803006821243,2000
2532,23.89848855833557,2000
2533,23.8991387271855,2000
2534,23.89867972594877,2000
2535,23.898313818456458,2000
2536,23.89842184564836,2000
2537,23.898566723238137,2000
2538,23.898539122790673,2000
2539,23.572269118157653,2000
2540,22.30762086796339,2000
2541,22.783924602960163,2000
2542,22.351359334505002,2000
2543,22.06728637892885,2000
2544,21.776877225442895,2000
2545,21.542001644303976,2000
2546,21.37660297850952,1000
2547,21.26543690527487,1000
2548,20.948947045269634,1000
2549,20.767328585733136,1000
2550,20.735480277704475,1000
2551,22.20109005179971,2000
2552,22.200197522948663,2000
2553,23.41200560240142,2000
2554,23.89821047944244,2000
2555,23.897991450467746,2000
2556,23.898436388023434,2000
2557,23.899131068923005,2000
2558,23.898662077795436,2000
2559,23.89825843958569,2000
2560,23.898253630064865,2000
2561,23.898409364831014,2000
2562,23.89818923457932,2000
2563,23.780329293495097,2000
2564,22.32036780531747,2000
2565,22.670222390398546,2000
2566,22.068717186646207,2000
2567,21.682322292978526,2000
2568,21.333228230328615,1000
2569,21.048823219671423,1000
2570,20.80770055967715,1000
2571,20.783474301260043,1000
2572,20.737254647402096,1000
2573,20.717177344470716,1000
2574,20.744967470893865,1000
2575,22.19993127670083,2000
2576,22.199098351326313,2000
2577,23.60730091461278,2000
2578,23.898191809157417,2000
2579,23.897990107355966,2000
2580,23.898485357459723,2000
2581,23.89912274429827,2000
2582,23.898663535655363,2000
2583,23.89838607078169,2000
2584,23.89851307591422,2000
2585,23.898415980649368,2000
2586,23.898428414977445,2000
2587,23.74843517614647,2000
2588,22.48853263654037,2000
2589,23.05894703061925,2000
2590,22.641119962877017,2000
2591,22.2594852005942,2000
2592,21.585831047776924,2000
2593,21.25794967693275,1000
2594,21.001285844573577,1000
2595,20.800981129913524,1000
2596,20.60446434198057,1000
2597,20.41754322009173,1000
2598,20.39460960348737,1000
2599,22.20070873527036,2000
2600,22.201473533467716,2000
2601,22.751852108596793,2000
2602,23.898254774103137,2000
2603,23.898141086775713,2000
2604,23.89828489776987,2000
2605,23.89848091364202,2000
2606,23.898499939088005,2000
2607,23.89826827438687,2000
2608,23.898175601132017,2000
2609,23.898265557286635,2000
2610,23.729990964235753,2000
2611,22.2018549597304,2000
2612,22.201273992739832,2000
2613,20.27719377969163,1000
2614,19.7987199714669,1000
2615,19.47797710899004,1000
2616,19.23003618063543,1000
2617,19.250031503088366,1000
2618,19.115767853619136,1000
2619,19.007204584901597,1000
2620,18.92408726229654,1000
2621,18.831147088190725,1000
2622,18.808278785725868,1000
2623,19.004781590359016,1000
2624,19.370851614579948,1000
2625,19.9077275927977,1000
2626,20.390986815847743,1000
2627,20.88693316738784,1000
2628,21.199569720089734,1000
2629,21.079149586385412,1000
2630,20.864770083340453,1000
2631,20.754458810725442,1000
2632,20.890835890286137,1000
2633,20.313863565875735,1000
2634,19.9064537419656,1000
2635,19.554559610319668,1000
2636,19.31003462403492,1000
2637,19.14798755873901,1000
2638,19.044373623241825,1000
2639,18.959504387883733,1000
2640,18.853261269033734,1000
2641,18.77421217256679,1000
2642,18.709693534896978,1000
2643,18.615973485743947,1000
2644,18.45578050215166,1000
2645,18.25899341779377,1000
2646,18.33209248752436,1000
2647,18.46136452323661,1000
2648,18.59432605768056,1000
2649,18.702829225890934,1000
2650,18.906470446127564,1000
2651,19.056828227609902,1000
2652,19.18160824804428,1000
2653,19.197795185118878,1000
2654,19.16579284842988,1000
2655,19.07180735375856,1000
2656,19.011443280320275,1000
2657,18.955690373985146,1000
2658,18.83451465685193,1000
2659,18.692752349132668,1000
2660,18.605508489455854,1000
2661,18.546440649979093,1000
2662,18.508206876682614,1000
2663,18.475210536427557,1000
2664,18.448358175867877,1000
2665,18.247396671952107,1000
2666,18.171653149556544,1000
2667,18.103466208115485,1000
2668,18.028403228849005,1000
2669,17.95740391677453,1000
2670,17.982537112043527,1000
2671,22.201843317378746,2000
2672,22.201407906560448,2000
2673,22.201305742229717,2000
2674,22.200895154311535,2000
2675,22.250254422728254,2000
2676,22.2003109558827,2000
2677,22.20066026629643,2000
2678,23.14200651035742,2000
2679,23.835473619377442,2000
2680,23.898482075090488,2000
2681,23.89848579641867,2000
2682,23.712759435742164,2000
2683,22.20109978942903,2000
2684,22.20205348120166,2000
2685,20.26068538032332,1000
2686,19.579389223232265,1000
2687,19.127462254910508,1000
2688,18.856927136020037,1000
2689,18.663602161333888,1000
2690,18.42785654634442,1000
2691,18.258175276044323,1000
2692,18.11110268911909,1000
2693,17.999032919852336,1000
2694,18.0383780846495,1000
2695,22.203354490004617,2000
2696,22.201514578411,2000
2697,22.199883173939693,2000
2698,23.17934263199139,2000
2699,23.875581890543796,2000
2700,23.898658952685995,2000
2701,23.899108492937554,2000
2702,23.89897883049599,2000
2703,23.898671976491816,2000
2704,23.898604769023144,2000
2705,23.89842754679786,2000
2706,23.898518374600055,2000
2707,22.39612713528735,2000
2708,22.20149152273793,2000
2709,20.761051374019672,1000
2710,20.105989388446428,1000
2711,19.74948204150362,1000
2712,19.522538292566196,1000
2713,19.34617668165796,1000
2714,19.173242238871946,1000
2715,19.104888785087496,1000
2716,19.053595560744068,1000
2717,19.006741041845064,1000
2718,19.107655920672848,1000
2719,22.199479007302287,2000
2720,22.199617388110163,2000
2721,22.73526715927902,2000
2722,23.899007574471266,2000
2723,23.898829068486457,2000
2724,23.898993435440865,2000
2725,23.899345592075196,2000
2726,23.89900998347783,2000
2727,23.898666510463297,2000
2728,23.73354932167627,2000
2729,23.269745353576386,2000
2730,22.827922248187527,2000
2731,22.203053801904872,2000
2732,22.201808875324364,2000
2733,20.51556469751578,1000
2734,19.8794410226437,1000
2735,19.476876443167466,1000
2736,19.18645814797972,1000
2737,18.941233621346633,1000
2738,18.755126313427507,1000
2739,18.576785379299874,1000
2740,18.437555724232187,1000
2741,18.314373658711258,1000
2742,18.334129912330653,1000
2743,22.20735080486069,2000
2744,22.204634131630247,2000
2745,22.199900026643956,2000
2746,23.20862948886294,2000
2747,23.849946014995712,2000
2748,23.898504991902822,2000
2749,23.719133494856308,2000
2750,23.898724811616983,2000
2751,23.898464741159454,2000
2752,23.898292076637112,2000
2753,23.898351814246393,2000
2754,23.89855601759092,2000
2755,22.204880183995023,2000
2756,22.20260962140447,2000
2757,20.625683066677315,1000
2758,19.918387681085186,1000
2759,19.49262673431847,1000
2760,19.18834808236845,1000
2761,18.951836086107868,1000
2762,18.7824114555251,1000
2763,18.613925642789884,1000
2764,18.444964845226078,1000
2765,18.298654040561942,1000
2766,18.294654057087364,1000
2767,22.203213480992474,2000
2768,22.20184422992834,2000
2769,22.200456603600813,2000
2770,23.20941504260948,2000
2771,23.896337068202946,2000
2772,23.89903711147085,2000
2773,23.89883416247733,2000
2774,23.898983641682918,2000
2775,23.898788591340164,2000
2776,23.89851880418708,2000
2777,23.89859495132009,2000
2778,23.891142195103647,2000
2779,22.203725248570628,2000
2780,22.20281156557613,2000
2781,20.48838200494233,1000
2782,19.79711688343386,1000
2783,19.41115513768462,1000
2784,19.145435160671042,1000
2785,19.152023988781977,1000
2786,19.07403064284472,1000
2787,19.006161365265527,1000
2788,18.964323862294364,1000
2789,18.940088333585013,1000
2790,18.946129294599114,1000
2791,18.98891514304341,1000
2792,19.0926833943956,1000
2793,19.273343258602694,1000
2794,19.415872532309255,1000
2795,19.497933562337757,1000
2796,19.571217072997783,1000
2797,19.361970193137356,1000
2798,19.263722570269277,1000
2799,19.177543140766,1000
2800,19.07403813684458,1000
2801,19.090756396759694,1000
2802,19.07951906671515,1000
2803,19.044026814665006,1000
2804,19.043924679845087,1000
2805,19.044118957751845,1000
2806,19.061367006898173,1000
2807,19.120782525849823,1000
2808,19.208166203063183,1000
2809,19.287105531318147,1000
2810,19.40606914676424,1000
2811,19.528556460507744,1000
2812,19.527637457018333,1000
2813,19.502294623153723,1000
2814,19.52022885375192,1000
2815,19.517309090118054,1000
2816,19.5007074751847,1000
2817,19.484299045411063,1000
2818,19.468697332224497,1000
2819,19.470964909046376,1000
2820,19.464446808758158,1000
2821,19.437306341124046,1000
2822,19.408668287360744,1000
2823,19.390960295609144,1000
2824,19.36206117214254,1000
2825,19.254564973109815,1000
2826,19.08493488026115,1000
2827,18.969958921790912,1000
2828,18.903214506624582,1000
2829,18.850489633683072,1000
2830,18.792757908611687,1000
2831,18.767106839104002,1000
2832,18.713744350817816,1000
2833,18.478138343561422,1000
2834,18.410835156194008,1000
2835,18.373258925450678,1000
2836,18.35078538475254,1000
2837,18.344744276987647,1000
2838,18.458142344792595,1000
2839,22.19729924109844,2000
2840,22.199376370237164,2000
2841,22.201153839525933,2000
2842,23.048304175423265,2000
2843,23.657592059353213,2000
2844,23.75592831073255,2000
2845,23.16362190094212,2000
2846,23.898354709877328,2000
2847,23.898271995605725,2000
2848,23.89831475036817,2000
2849,23.898313125600364,2000
2850,23.89820187740879,2000
2851,22.57460081853821,2000
2852,22.200371761411557,2000
2853,21.132987996148767,1000
2854,20.43879902388332,1000
2855,20.09592822932547,1000
2856,19.854282246264447,1000
2857,19.695147437521637,1000
2858,19.556790287579613,1000
2859,19.463353302626558,1000
2860,19.389060787233646,1000
2861,19.34375830944151,1000
2862,19.428020172906844,1000
2863,22.20155797176794,2000
2864,22.202291315166992,2000
2865,22.201526031595595,2000
2866,23.146133499267787,2000
2867,23.638089472337622,2000
2868,23.722076706499255,2000
2869,23.556700377667774,2000
2870,23.898803590815117,2000
2871,23.898580623283316,2000
2872,23.898412731729373,2000
2873,23.89829369355114,2000
2874,23.84059071737431,2000
2875,22.21070635640296,2000
2876,22.201276191587056,2000
2877,20.89870174461012,1000
2878,20.249168766256947,1000
2879,19.875940372830478,1000
2880,19.587996818271268,1000
2881,19.353770186185265,1000
2882,19.176929469504625,1000
2883,19.02243171329657,1000
2884,18.874858425436134,1000
2885,18.829198360930313,1000
2886,18.930645611911707,1000
2887,22.198553576407356,2000
2888,22.19976595265054,2000
2889,22.27646706390731,2000
2890,23.522951682804138,2000
2891,23.898577720469653,2000
2892,23.89862201927204,2000
2893,23.898987140079452,2000
2894,23.89890817964767,2000
2895,23.898617988698422,2000
2896,23.898440912128063,2000
2897,23.898476601534377,2000
2898,23.738253422592337,2000
2899,22.216899112719986,2000
2900,22.2021120549729,2000
2901,20.99462734810635,1000
2902,20.35041846443724,1000
2903,19.950202112696957,1000
2904,19.657927285353935,1000
2905,19.456456982071593,1000
2906,19.284609509849876,1000
2907,19.139754753975158,1000
2908,19.03723747936665,1000
2909,18.952314560482545,1000
2910,18.99542159622058,1000
2911,22.202039557216462,2000
2912,22.199788187432393,2000
2913,22.45119952997993,2000
2914,23.89650523816575,2000
2915,23.898739250443356,2000
2916,23.89834791038974,2000
2917,23.8989030135255,2000
2918,23.89846855636489,2000
2919,23.898895648975312,2000
2920,23.898466957765027,2000
2921,23.89816737943457,2000
2922,23.898114119101855,2000
2923,22.850999311996368,2000
2924,22.201874100766847,2000
2925,21.43024448526839,1000
2926,20.624366561776498,1000
2927,20.224376132378726,1000
2928,19.88637861479219,1000
2929,19.603930266755825,1000
2930,19.452305257183895,1000
2931,19.26361387576831,1000
2932,19.151157961628275,1000
2933,19.022373595763636,1000
2934,19.221487984726267,1000
2935,22.19962333284202,2000
2936,22.201150852956403,2000
2937,22.890640537682344,2000
2938,23.899032679245714,2000
2939,23.89861728664354,2000
2940,23.898708081969783,2000
2941,23.898766960291443,2000
2942,23.898675975551413,2000
2943,23.8984382205114,2000
2944,23.89827099167976,2000
2945,23.89822967992778,2000
2946,23.898001944238857,2000
2947,23.26867233174948,2000
2948,22.200692677966934,2000
2949,21.707619753241545,2000
2950,20.933921668967624,1000
2951,20.451850040775213,1000
2952,20.121327271438258,1000
2953,20.155336404010274,1000
2954,20.10373668716865,1000
2955,20.052072304084593,1000
2956,19.89112026315414,1000
2957,19.764131172607083,1000
2958,19.88741247127882,1000
2959,20.42877781815495,1000
2960,21.348153215940982,1000
2961,22.405975407464894,2000
